run_id,lineAvailability,unplannedDowntimeCount,unplannedDowntimeMinutes,avgCycleMinutes,changeoverEventCount,wipPeak,rippleEffectMinutes,failurePredictionLeadTime,maintenanceCost,plannedMaintMinutes,completedCount
74,1.000000,0,0.00,64.8996,175,131,0.00,0.0000,0.00,0.00,999
75,1.000000,0,0.00,64.6137,141,97,0.00,0.0000,0.00,0.00,913
76,1.000000,0,0.00,63.3781,132,76,0.00,0.0000,0.00,0.00,937
77,1.000000,0,0.00,63.9043,166,115,0.00,0.0000,0.00,0.00,992
78,1.000000,0,0.00,63.0515,123,83,0.00,0.0000,3694.60,1477.84,976
79,1.000000,0,0.00,63.5482,139,95,0.00,0.0000,7943.34,3177.34,934
80,1.000000,0,0.00,63.8553,146,101,0.00,0.0000,0.00,0.00,923
81,1.000000,0,0.00,63.9150,143,112,0.00,0.0000,0.00,0.00,975
82,1.000000,0,0.00,63.7748,146,94,0.00,0.0000,5304.94,2121.98,952
83,1.000000,0,0.00,63.8868,130,88,0.00,0.0000,0.00,0.00,902
84,1.000000,0,0.00,63.1751,135,85,0.00,0.0000,14146.63,5658.65,959
85,1.000000,0,0.00,64.4709,164,111,0.00,0.0000,4779.80,1911.92,967
86,1.000000,0,0.00,63.6105,142,108,0.00,0.0000,0.00,0.00,939
87,1.000000,0,0.00,63.5179,148,98,0.00,0.0000,0.00,0.00,972
88,1.000000,0,0.00,63.8511,143,103,0.00,0.0000,0.00,0.00,961
89,1.000000,0,0.00,62.7589,117,74,0.00,0.0000,3533.59,1413.44,911
90,1.000000,0,0.00,65.4856,167,118,0.00,0.0000,1404.59,561.84,971
91,1.000000,0,0.00,62.8015,132,87,0.00,0.0000,0.00,0.00,958
92,1.000000,0,0.00,62.2252,122,73,0.00,0.0000,0.00,0.00,961
93,1.000000,0,0.00,63.3033,131,95,0.00,0.0000,0.00,0.00,936
94,1.000000,0,0.00,62.9726,130,99,0.00,0.0000,5251.43,2100.57,909
95,1.000000,0,0.00,64.7596,174,123,0.00,0.0000,0.00,0.00,953
96,1.000000,0,0.00,63.6763,135,103,0.00,0.0000,8114.82,3245.93,957
97,1.000000,0,0.00,62.7189,112,71,0.00,0.0000,8031.75,3212.70,936
98,1.000000,0,0.00,63.8164,158,100,0.00,0.0000,14621.77,5848.71,977
99,1.000000,0,0.00,64.3497,159,110,0.00,0.0000,0.00,0.00,965
100,1.000000,0,0.00,62.8531,123,93,0.00,0.0000,0.00,0.00,942
101,1.000000,0,0.00,64.0769,145,112,0.00,0.0000,0.00,0.00,921
102,1.000000,0,0.00,62.1552,104,72,0.00,0.0000,0.00,0.00,982
103,1.000000,0,0.00,64.4005,157,119,0.00,0.0000,0.00,0.00,972
104,1.000000,0,0.00,62.1140,111,72,0.00,0.0000,13454.24,5381.70,993
105,1.000000,0,0.00,62.9396,122,82,0.00,0.0000,0.00,0.00,935
106,1.000000,0,0.00,64.1163,145,107,0.00,0.0000,0.00,0.00,974
107,1.000000,0,0.00,63.2874,132,93,0.00,0.0000,12670.55,5068.22,995
108,1.000000,0,0.00,63.3731,137,95,0.00,0.0000,19131.68,7652.67,959
109,1.000000,0,0.00,65.6468,173,125,0.00,0.0000,0.00,0.00,937
110,1.000000,0,0.00,63.8795,155,99,0.00,0.0000,0.00,0.00,907
111,1.000000,0,0.00,64.3169,156,123,0.00,0.0000,0.00,0.00,904
112,1.000000,0,0.00,62.4863,106,72,0.00,0.0000,0.00,0.00,943
113,1.000000,0,0.00,65.0163,153,117,0.00,0.0000,0.00,0.00,921
114,1.000000,0,0.00,63.4882,135,87,0.00,0.0000,0.00,0.00,934
115,1.000000,0,0.00,63.4896,130,98,0.00,0.0000,0.00,0.00,954
116,1.000000,0,0.00,65.8944,147,105,0.00,0.0000,0.00,0.00,927
117,1.000000,0,0.00,63.7063,139,99,0.00,0.0000,0.00,0.00,957
118,1.000000,0,0.00,63.3126,133,87,0.00,0.0000,14034.61,5613.84,961
119,1.000000,0,0.00,63.4929,128,90,0.00,0.0000,0.00,0.00,924
120,1.000000,0,0.00,63.3025,143,103,0.00,0.0000,9624.73,3849.89,1012
121,1.000000,0,0.00,63.5916,135,98,0.00,0.0000,12881.99,5152.80,948
122,1.000000,0,0.00,64.7321,158,107,0.00,0.0000,0.00,0.00,957
123,1.000000,0,0.00,63.6404,141,107,0.00,0.0000,0.00,0.00,927
124,1.000000,0,0.00,63.5656,123,91,0.00,0.0000,0.00,0.00,920
125,1.000000,0,0.00,63.4181,140,90,0.00,0.0000,14722.47,5888.99,1016
126,1.000000,0,0.00,65.4188,174,122,0.00,0.0000,10663.65,4265.46,966
127,1.000000,0,0.00,65.2458,172,123,0.00,0.0000,13586.80,5434.72,936
128,1.000000,0,0.00,64.4529,147,101,0.00,0.0000,0.00,0.00,932
129,1.000000,0,0.00,65.3412,162,118,0.00,0.0000,0.00,0.00,924
130,1.000000,0,0.00,65.9776,180,132,0.00,0.0000,23909.19,9563.68,1012
131,1.000000,0,0.00,62.4504,120,78,0.00,0.0000,3781.88,1512.75,927
132,1.000000,0,0.00,63.0877,127,81,0.00,0.0000,0.00,0.00,957
133,1.000000,0,0.00,62.9533,137,98,0.00,0.0000,13602.81,5441.12,954
134,1.000000,0,0.00,66.8108,169,123,0.00,0.0000,0.00,0.00,914
135,1.000000,0,0.00,63.5168,145,99,0.00,0.0000,0.00,0.00,1029
136,1.000000,0,0.00,64.4137,147,102,0.00,0.0000,0.00,0.00,955
137,1.000000,0,0.00,62.8380,146,93,0.00,0.0000,15703.95,6281.58,1028
138,1.000000,0,0.00,63.9309,147,99,0.00,0.0000,10256.12,4102.45,948
139,1.000000,0,0.00,64.5366,172,121,0.00,0.0000,5784.91,2313.96,1009
140,1.000000,0,0.00,63.0721,126,90,0.00,0.0000,0.00,0.00,981
141,1.000000,0,0.00,63.7817,157,108,0.00,0.0000,14169.03,5667.61,993
142,1.000000,0,0.00,64.1953,135,99,0.00,0.0000,0.00,0.00,938
143,1.000000,0,0.00,64.9114,164,101,0.00,0.0000,9982.54,3993.02,975
144,1.000000,0,0.00,63.8146,143,110,0.00,0.0000,0.00,0.00,959
145,1.000000,0,0.00,63.5787,129,88,0.00,0.0000,0.00,0.00,965
146,1.000000,0,0.00,64.3876,146,108,0.00,0.0000,11039.10,4415.64,927
147,1.000000,0,0.00,63.7267,149,100,0.00,0.0000,7455.68,2982.27,958
148,1.000000,0,0.00,63.3940,132,88,0.00,0.0000,0.00,0.00,923
149,1.000000,0,0.00,63.7061,144,93,0.00,0.0000,0.00,0.00,934
150,1.000000,0,0.00,63.7702,154,111,0.00,0.0000,13182.18,5272.87,941
151,1.000000,0,0.00,63.2322,126,93,0.00,0.0000,0.00,0.00,942
152,1.000000,0,0.00,62.5419,121,84,0.00,0.0000,12147.84,4859.13,991
153,1.000000,0,0.00,64.5748,175,127,0.00,0.0000,0.00,0.00,996
154,1.000000,0,0.00,63.0355,107,74,0.00,0.0000,13921.00,5568.40,920
155,1.000000,0,0.00,63.2030,132,97,0.00,0.0000,0.00,0.00,929
156,1.000000,0,0.00,64.5918,142,96,0.00,0.0000,0.00,0.00,932
157,1.000000,0,0.00,64.6387,160,119,0.00,0.0000,7337.08,2934.83,972
158,1.000000,0,0.00,63.6642,128,96,0.00,0.0000,5590.92,2236.37,924
159,1.000000,0,0.00,63.1973,141,95,0.00,0.0000,0.00,0.00,967
160,1.000000,0,0.00,64.2328,158,129,0.00,0.0000,0.00,0.00,954
161,1.000000,0,0.00,63.9547,147,109,0.00,0.0000,0.00,0.00,934
162,1.000000,0,0.00,64.1760,144,109,0.00,0.0000,0.00,0.00,950
163,1.000000,0,0.00,64.2643,144,106,0.00,0.0000,0.00,0.00,942
164,1.000000,0,0.00,64.0794,147,97,0.00,0.0000,0.00,0.00,970
165,1.000000,0,0.00,64.6814,167,120,0.00,0.0000,0.00,0.00,942
166,1.000000,0,0.00,66.1706,175,143,0.00,0.0000,11916.72,4766.69,969
167,1.000000,0,0.00,62.7404,117,74,0.00,0.0000,0.00,0.00,944
168,1.000000,0,0.00,63.9600,139,93,0.00,0.0000,0.00,0.00,946
169,1.000000,0,0.00,63.6175,123,96,0.00,0.0000,0.00,0.00,921
170,1.000000,0,0.00,64.1112,130,90,0.00,0.0000,11598.37,4639.35,938
171,1.000000,0,0.00,66.7473,198,160,0.00,0.0000,0.00,0.00,989
172,1.000000,0,0.00,62.7028,113,78,0.00,0.0000,0.00,0.00,917
173,1.000000,0,0.00,65.1925,160,102,0.00,0.0000,0.00,0.00,953
174,1.000000,0,0.00,64.2665,149,97,0.00,0.0000,12440.53,4976.21,991
175,1.000000,0,0.00,64.3331,157,106,0.00,0.0000,7618.33,3047.33,925
176,1.000000,0,0.00,63.1767,128,95,0.00,0.0000,13510.67,5404.27,950
177,1.000000,0,0.00,64.8661,149,119,0.00,0.0000,0.00,0.00,954
178,1.000000,0,0.00,65.0110,148,111,0.00,0.0000,0.00,0.00,953
179,1.000000,0,0.00,64.0395,153,117,0.00,0.0000,24115.82,9646.33,998
180,1.000000,0,0.00,63.4706,135,93,0.00,0.0000,9481.08,3792.43,969
181,1.000000,0,0.00,63.4634,139,95,0.00,0.0000,0.00,0.00,961
182,1.000000,0,0.00,62.7040,117,82,0.00,0.0000,1584.64,633.86,925
183,1.000000,0,0.00,64.0256,142,108,0.00,0.0000,0.00,0.00,917
184,1.000000,0,0.00,63.2114,124,98,0.00,0.0000,3651.29,1460.52,958
185,1.000000,0,0.00,63.9616,153,112,0.00,0.0000,0.00,0.00,968
186,1.000000,0,0.00,63.3676,135,100,0.00,0.0000,0.00,0.00,917
187,1.000000,0,0.00,63.1081,140,99,0.00,0.0000,0.00,0.00,954
188,1.000000,0,0.00,64.4849,160,105,0.00,0.0000,0.00,0.00,962
189,1.000000,0,0.00,65.2138,181,121,0.00,0.0000,0.00,0.00,965
190,1.000000,0,0.00,63.4751,141,102,0.00,0.0000,0.00,0.00,961
191,1.000000,0,0.00,63.8669,141,106,0.00,0.0000,0.00,0.00,941
192,1.000000,0,0.00,63.6336,141,87,0.00,0.0000,14127.98,5651.19,941
193,1.000000,0,0.00,62.9656,121,96,0.00,0.0000,0.00,0.00,927
194,1.000000,0,0.00,64.7814,157,115,0.00,0.0000,0.00,0.00,974
195,1.000000,0,0.00,63.7145,139,87,0.00,0.0000,0.00,0.00,990
196,1.000000,0,0.00,63.3698,130,85,0.00,0.0000,0.00,0.00,936
197,1.000000,0,0.00,64.1148,142,107,0.00,0.0000,0.00,0.00,882
198,1.000000,0,0.00,63.6507,151,107,0.00,0.0000,5093.65,2037.46,982
199,1.000000,0,0.00,64.8391,156,96,0.00,0.0000,11482.78,4593.11,990
200,1.000000,0,0.00,62.7422,132,94,0.00,0.0000,0.00,0.00,963
201,1.000000,0,0.00,62.4552,132,86,0.00,0.0000,0.00,0.00,980
202,1.000000,0,0.00,63.6653,113,88,0.00,0.0000,12652.97,5061.19,939
203,1.000000,0,0.00,62.6374,120,76,0.00,0.0000,7972.81,3189.12,986
204,1.000000,0,0.00,63.7004,122,82,0.00,0.0000,0.00,0.00,974
205,1.000000,0,0.00,63.5758,143,102,0.00,0.0000,0.00,0.00,914
206,1.000000,0,0.00,63.3821,138,101,0.00,0.0000,11354.93,4541.97,934
207,1.000000,0,0.00,64.1989,131,82,0.00,0.0000,0.00,0.00,914
208,1.000000,0,0.00,64.5747,141,88,0.00,0.0000,29015.13,11606.05,959
209,1.000000,0,0.00,64.0390,150,100,0.00,0.0000,0.00,0.00,957
210,1.000000,0,0.00,63.3066,133,104,0.00,0.0000,0.00,0.00,996
211,1.000000,0,0.00,63.9594,131,104,0.00,0.0000,20274.04,8109.61,933
212,1.000000,0,0.00,63.5173,129,94,0.00,0.0000,0.00,0.00,934
213,1.000000,0,0.00,62.4967,122,75,0.00,0.0000,0.00,0.00,974
214,1.000000,0,0.00,63.8173,156,115,0.00,0.0000,2685.06,1074.02,956
215,1.000000,0,0.00,62.5339,111,81,0.00,0.0000,0.00,0.00,952
216,1.000000,0,0.00,62.7465,136,100,0.00,0.0000,0.00,0.00,954
217,1.000000,0,0.00,65.8037,169,119,0.00,0.0000,0.00,0.00,952
218,1.000000,0,0.00,64.5492,149,108,0.00,0.0000,10914.80,4365.92,970
219,1.000000,0,0.00,64.2890,161,116,0.00,0.0000,9010.91,3604.36,1027
220,1.000000,0,0.00,62.0954,114,79,0.00,0.0000,0.00,0.00,971
221,1.000000,0,0.00,63.2651,117,76,0.00,0.0000,0.00,0.00,940
222,1.000000,0,0.00,63.1570,131,93,0.00,0.0000,0.00,0.00,930
223,1.000000,0,0.00,64.3583,133,94,0.00,0.0000,10753.85,4301.54,983
224,1.000000,0,0.00,63.6271,142,96,0.00,0.0000,10885.70,4354.28,928
225,1.000000,0,0.00,64.5703,150,110,0.00,0.0000,0.00,0.00,942
226,1.000000,0,0.00,63.1438,136,92,0.00,0.0000,10926.72,4370.69,979
227,1.000000,0,0.00,65.2988,180,143,0.00,0.0000,0.00,0.00,990
228,1.000000,0,0.00,63.2395,133,92,0.00,0.0000,0.00,0.00,926
229,1.000000,0,0.00,64.4878,151,107,0.00,0.0000,0.00,0.00,956
230,1.000000,0,0.00,66.4657,193,132,0.00,0.0000,0.00,0.00,971
231,1.000000,0,0.00,64.6895,153,119,0.00,0.0000,13433.80,5373.52,972
232,1.000000,0,0.00,62.2734,114,78,0.00,0.0000,0.00,0.00,930
233,1.000000,0,0.00,63.3413,130,91,0.00,0.0000,0.00,0.00,948
234,1.000000,0,0.00,62.8501,119,96,0.00,0.0000,14680.76,5872.31,958
235,1.000000,0,0.00,62.7524,119,80,0.00,0.0000,9024.43,3609.77,956
236,1.000000,0,0.00,63.0368,128,95,0.00,0.0000,0.00,0.00,993
237,1.000000,0,0.00,63.6448,138,101,0.00,0.0000,0.00,0.00,939
238,1.000000,0,0.00,63.9375,155,102,0.00,0.0000,0.00,0.00,939
239,1.000000,0,0.00,62.8002,121,80,0.00,0.0000,9974.63,3989.85,938
240,1.000000,0,0.00,64.4600,159,111,0.00,0.0000,0.00,0.00,982
241,1.000000,0,0.00,65.0456,157,118,0.00,0.0000,0.00,0.00,961
242,1.000000,0,0.00,64.0177,139,107,0.00,0.0000,9941.13,3976.45,926
243,1.000000,0,0.00,65.2661,155,120,0.00,0.0000,0.00,0.00,901
244,1.000000,0,0.00,63.5765,122,81,0.00,0.0000,10431.22,4172.49,923
245,1.000000,0,0.00,63.0458,118,88,0.00,0.0000,0.00,0.00,929
246,1.000000,0,0.00,64.3559,134,95,0.00,0.0000,0.00,0.00,946
247,1.000000,0,0.00,64.4197,149,106,0.00,0.0000,0.00,0.00,958
248,1.000000,0,0.00,63.3423,134,93,0.00,0.0000,10661.17,4264.47,931
249,1.000000,0,0.00,63.4570,141,83,0.00,0.0000,12565.61,5026.24,987
250,1.000000,0,0.00,63.0204,122,76,0.00,0.0000,5698.29,2279.32,917
251,1.000000,0,0.00,61.8469,101,74,0.00,0.0000,11881.22,4752.49,921
252,1.000000,0,0.00,64.8339,156,106,0.00,0.0000,0.00,0.00,955
253,1.000000,0,0.00,63.3023,156,111,0.00,0.0000,0.00,0.00,1003
254,1.000000,0,0.00,63.1639,133,89,0.00,0.0000,13742.87,5497.15,960
255,1.000000,0,0.00,64.0747,160,118,0.00,0.0000,0.00,0.00,964
256,1.000000,0,0.00,64.9415,157,110,0.00,0.0000,0.00,0.00,945
257,1.000000,0,0.00,65.0222,158,119,0.00,0.0000,8709.91,3483.96,925
258,1.000000,0,0.00,63.2063,152,102,0.00,0.0000,0.00,0.00,997
259,1.000000,0,0.00,63.7436,132,101,0.00,0.0000,0.00,0.00,952
260,1.000000,0,0.00,63.2884,140,96,0.00,0.0000,0.00,0.00,945
261,1.000000,0,0.00,63.1100,117,82,0.00,0.0000,0.00,0.00,874
262,1.000000,0,0.00,62.8735,127,82,0.00,0.0000,7702.98,3081.19,940
263,1.000000,0,0.00,63.7528,151,101,0.00,0.0000,21275.59,8510.24,962
264,1.000000,0,0.00,63.8449,131,99,0.00,0.0000,0.00,0.00,921
265,1.000000,0,0.00,63.0955,130,93,0.00,0.0000,4375.62,1750.25,958
266,1.000000,0,0.00,65.0964,173,116,0.00,0.0000,19179.40,7671.76,955
267,1.000000,0,0.00,64.3391,154,111,0.00,0.0000,0.00,0.00,951
268,1.000000,0,0.00,63.4727,144,102,0.00,0.0000,0.00,0.00,917
269,1.000000,0,0.00,64.1497,151,111,0.00,0.0000,0.00,0.00,922
270,1.000000,0,0.00,64.0614,143,98,0.00,0.0000,11003.21,4401.29,896
271,1.000000,0,0.00,64.1114,146,106,0.00,0.0000,0.00,0.00,954
272,1.000000,0,0.00,64.0838,135,90,0.00,0.0000,0.00,0.00,939
273,1.000000,0,0.00,62.3567,117,87,0.00,0.0000,5909.87,2363.95,982
274,1.000000,0,0.00,62.1350,113,74,0.00,0.0000,7154.82,2861.93,946
275,1.000000,0,0.00,63.5923,137,93,0.00,0.0000,15321.94,6128.77,947
276,1.000000,0,0.00,62.8763,132,101,0.00,0.0000,0.00,0.00,977
277,1.000000,0,0.00,63.3260,132,96,0.00,0.0000,0.00,0.00,944
278,1.000000,0,0.00,63.5119,143,101,0.00,0.0000,0.00,0.00,946
279,1.000000,0,0.00,65.4381,139,102,0.00,0.0000,0.00,0.00,918
280,1.000000,0,0.00,63.9372,139,97,0.00,0.0000,0.00,0.00,895
281,1.000000,0,0.00,61.9835,117,75,0.00,0.0000,0.00,0.00,937
282,1.000000,0,0.00,64.1010,136,107,0.00,0.0000,0.00,0.00,940
283,1.000000,0,0.00,64.6174,143,101,0.00,0.0000,0.00,0.00,943
284,1.000000,0,0.00,63.5398,154,109,0.00,0.0000,0.00,0.00,1021
285,1.000000,0,0.00,65.8868,137,111,0.00,0.0000,2732.48,1092.99,946
286,1.000000,0,0.00,63.3540,131,87,0.00,0.0000,0.00,0.00,919
287,1.000000,0,0.00,64.1439,145,115,0.00,0.0000,8248.34,3299.33,978
288,1.000000,0,0.00,64.2767,154,108,0.00,0.0000,0.00,0.00,926
289,1.000000,0,0.00,64.1210,133,104,0.00,0.0000,0.00,0.00,923
290,1.000000,0,0.00,64.6577,159,113,0.00,0.0000,0.00,0.00,948
291,1.000000,0,0.00,64.1144,170,118,0.00,0.0000,0.00,0.00,955
292,1.000000,0,0.00,63.6002,152,94,0.00,0.0000,14642.56,5857.02,943
293,1.000000,0,0.00,64.0573,128,99,0.00,0.0000,0.00,0.00,896
294,1.000000,0,0.00,64.3311,158,106,0.00,0.0000,12865.94,5146.37,961
295,1.000000,0,0.00,62.7801,135,86,0.00,0.0000,21273.08,8509.23,933
296,1.000000,0,0.00,64.1246,145,94,0.00,0.0000,0.00,0.00,963
297,1.000000,0,0.00,63.6039,136,102,0.00,0.0000,0.00,0.00,932
298,1.000000,0,0.00,63.8765,141,99,0.00,0.0000,0.00,0.00,957
299,1.000000,0,0.00,64.4460,156,109,0.00,0.0000,0.00,0.00,1008
300,1.000000,0,0.00,64.4192,141,104,0.00,0.0000,12096.08,4838.43,917
301,1.000000,0,0.00,65.7353,174,120,0.00,0.0000,13176.93,5270.77,956
302,1.000000,0,0.00,63.1758,130,92,0.00,0.0000,0.00,0.00,931
303,1.000000,0,0.00,63.2473,132,98,0.00,0.0000,7055.98,2822.39,973
304,1.000000,0,0.00,63.6995,139,95,0.00,0.0000,11636.59,4654.64,926
305,1.000000,0,0.00,63.4667,143,84,0.00,0.0000,24106.86,9642.75,937
306,1.000000,0,0.00,64.7547,170,129,0.00,0.0000,0.00,0.00,1025
307,1.000000,0,0.00,64.5613,163,126,0.00,0.0000,0.00,0.00,974
308,1.000000,0,0.00,63.9738,138,98,0.00,0.0000,0.00,0.00,950
309,1.000000,0,0.00,63.9108,136,95,0.00,0.0000,0.00,0.00,900
310,1.000000,0,0.00,64.1007,149,100,0.00,0.0000,0.00,0.00,967
311,1.000000,0,0.00,63.3248,135,93,0.00,0.0000,9303.83,3721.53,917
312,1.000000,0,0.00,66.1976,160,109,0.00,0.0000,0.00,0.00,955
313,1.000000,0,0.00,64.3632,141,98,0.00,0.0000,0.00,0.00,909
314,1.000000,0,0.00,65.5143,171,117,0.00,0.0000,0.00,0.00,944
315,1.000000,0,0.00,63.7975,150,109,0.00,0.0000,0.00,0.00,952
316,1.000000,0,0.00,62.9145,129,93,0.00,0.0000,0.00,0.00,985
317,1.000000,0,0.00,63.9722,143,99,0.00,0.0000,7838.07,3135.23,945
318,1.000000,0,0.00,64.3125,143,105,0.00,0.0000,0.00,0.00,988
319,1.000000,0,0.00,63.4338,131,87,0.00,0.0000,6027.40,2410.96,989
320,1.000000,0,0.00,63.9287,138,101,0.00,0.0000,10238.46,4095.39,914
321,1.000000,0,0.00,63.5882,149,110,0.00,0.0000,4658.98,1863.59,973
322,1.000000,0,0.00,63.9255,133,86,0.00,0.0000,0.00,0.00,950
323,1.000000,0,0.00,65.1983,161,121,0.00,0.0000,0.00,0.00,957
324,1.000000,0,0.00,65.2163,160,110,0.00,0.0000,12088.77,4835.51,937
325,1.000000,0,0.00,66.0090,178,138,0.00,0.0000,0.00,0.00,999
326,1.000000,0,0.00,63.6471,138,106,0.00,0.0000,0.00,0.00,946
327,1.000000,0,0.00,63.1292,122,93,0.00,0.0000,0.00,0.00,969
328,1.000000,0,0.00,63.9498,135,100,0.00,0.0000,0.00,0.00,961
329,1.000000,0,0.00,62.8123,116,75,0.00,0.0000,0.00,0.00,941
330,1.000000,0,0.00,63.4598,131,86,0.00,0.0000,0.00,0.00,968
331,1.000000,0,0.00,64.6898,164,128,0.00,0.0000,9691.89,3876.76,937
332,1.000000,0,0.00,66.2545,162,116,0.00,0.0000,10619.04,4247.61,946
333,1.000000,0,0.00,63.5605,129,89,0.00,0.0000,20107.68,8043.07,952
334,1.000000,0,0.00,64.6979,135,122,0.00,0.0000,0.00,0.00,933
335,1.000000,0,0.00,63.7366,150,111,0.00,0.0000,0.00,0.00,954
336,1.000000,0,0.00,64.1274,145,102,0.00,0.0000,0.00,0.00,954
337,1.000000,0,0.00,63.1303,125,93,0.00,0.0000,0.00,0.00,934
338,1.000000,0,0.00,64.9383,153,113,0.00,0.0000,11707.38,4682.95,941
339,1.000000,0,0.00,62.6751,119,84,0.00,0.0000,10912.49,4365.00,970
340,1.000000,0,0.00,64.5605,152,99,0.00,0.0000,5307.77,2123.11,956
341,1.000000,0,0.00,64.5001,174,119,0.00,0.0000,0.00,0.00,1006
342,1.000000,0,0.00,62.9340,129,95,0.00,0.0000,0.00,0.00,992
343,1.000000,0,0.00,63.3138,145,110,0.00,0.0000,0.00,0.00,974
344,1.000000,0,0.00,63.2960,142,95,0.00,0.0000,13515.23,5406.09,952
345,1.000000,0,0.00,63.8444,138,95,0.00,0.0000,0.00,0.00,933
346,1.000000,0,0.00,63.8449,139,89,0.00,0.0000,0.00,0.00,934
347,1.000000,0,0.00,65.1416,165,122,0.00,0.0000,0.00,0.00,945
348,1.000000,0,0.00,66.2324,164,124,0.00,0.0000,13908.42,5563.37,931
349,1.000000,0,0.00,62.9753,127,93,0.00,0.0000,8347.52,3339.01,913
350,1.000000,0,0.00,65.1534,154,113,0.00,0.0000,0.00,0.00,906
351,1.000000,0,0.00,64.7105,154,105,0.00,0.0000,0.00,0.00,939
352,1.000000,0,0.00,64.5679,157,107,0.00,0.0000,0.00,0.00,965
353,1.000000,0,0.00,63.3876,130,93,0.00,0.0000,0.00,0.00,959
354,1.000000,0,0.00,63.3585,136,98,0.00,0.0000,0.00,0.00,980
355,1.000000,0,0.00,64.4499,160,111,0.00,0.0000,0.00,0.00,985
356,1.000000,0,0.00,64.5342,139,101,0.00,0.0000,8538.14,3415.25,932
357,1.000000,0,0.00,63.8332,139,92,0.00,0.0000,11932.80,4773.12,934
358,1.000000,0,0.00,65.6564,163,116,0.00,0.0000,0.00,0.00,941
359,1.000000,0,0.00,64.1009,157,112,0.00,0.0000,0.00,0.00,972
360,1.000000,0,0.00,66.7111,173,129,0.00,0.0000,0.00,0.00,956
361,1.000000,0,0.00,64.4894,145,98,0.00,0.0000,24282.54,9713.01,918
362,1.000000,0,0.00,64.0614,165,117,0.00,0.0000,11784.37,4713.75,960
363,1.000000,0,0.00,62.3103,113,76,0.00,0.0000,11300.77,4520.31,970
364,1.000000,0,0.00,64.2744,144,98,0.00,0.0000,0.00,0.00,905
365,1.000000,0,0.00,64.0301,149,105,0.00,0.0000,0.00,0.00,966
366,1.000000,0,0.00,64.0895,161,117,0.00,0.0000,14407.08,5762.83,926
367,1.000000,0,0.00,62.9402,139,106,0.00,0.0000,0.00,0.00,973
368,1.000000,0,0.00,63.9039,136,109,0.00,0.0000,0.00,0.00,964
369,1.000000,0,0.00,62.2117,122,78,0.00,0.0000,0.00,0.00,944
370,1.000000,0,0.00,64.6929,154,111,0.00,0.0000,4351.07,1740.43,958
371,1.000000,0,0.00,64.0741,158,107,0.00,0.0000,7486.97,2994.79,962
372,1.000000,0,0.00,62.5943,131,79,0.00,0.0000,7493.25,2997.30,932
373,1.000000,0,0.00,63.9238,131,98,0.00,0.0000,0.00,0.00,947
374,1.000000,0,0.00,63.6178,134,101,0.00,0.0000,0.00,0.00,964
375,1.000000,0,0.00,66.2043,170,131,0.00,0.0000,9963.06,3985.22,961
376,1.000000,0,0.00,63.1047,132,95,0.00,0.0000,11871.87,4748.75,995
377,1.000000,0,0.00,63.8648,139,105,0.00,0.0000,3342.15,1336.86,943
378,1.000000,0,0.00,63.3070,128,89,0.00,0.0000,11060.74,4424.30,919
379,1.000000,0,0.00,63.6233,140,101,0.00,0.0000,0.00,0.00,917
380,1.000000,0,0.00,63.5186,130,92,0.00,0.0000,0.00,0.00,935
381,1.000000,0,0.00,62.4872,118,84,0.00,0.0000,0.00,0.00,952
382,1.000000,0,0.00,63.3813,124,80,0.00,0.0000,0.00,0.00,973
383,1.000000,0,0.00,64.2602,136,97,0.00,0.0000,6009.53,2403.81,958
384,1.000000,0,0.00,63.4180,131,94,0.00,0.0000,0.00,0.00,948
385,1.000000,0,0.00,65.1135,145,98,0.00,0.0000,0.00,0.00,889
386,1.000000,0,0.00,62.3015,107,83,0.00,0.0000,0.00,0.00,930
387,1.000000,0,0.00,63.2846,131,91,0.00,0.0000,13195.47,5278.19,924
388,1.000000,0,0.00,66.2239,156,120,0.00,0.0000,0.00,0.00,933
389,1.000000,0,0.00,63.7103,158,113,0.00,0.0000,12710.62,5084.25,978
390,1.000000,0,0.00,64.4185,145,117,0.00,0.0000,10945.61,4378.24,959
391,1.000000,0,0.00,64.3231,136,98,0.00,0.0000,6165.90,2466.36,910
392,1.000000,0,0.00,64.6578,145,115,0.00,0.0000,0.00,0.00,939
393,1.000000,0,0.00,64.8038,171,120,0.00,0.0000,0.00,0.00,962
394,1.000000,0,0.00,64.0240,141,94,0.00,0.0000,0.00,0.00,952
395,1.000000,0,0.00,61.7555,104,66,0.00,0.0000,0.00,0.00,942
396,1.000000,0,0.00,63.0938,136,102,0.00,0.0000,13413.93,5365.57,967
397,1.000000,0,0.00,65.2338,138,107,0.00,0.0000,0.00,0.00,904
398,1.000000,0,0.00,65.9306,179,138,0.00,0.0000,14448.73,5779.49,984
399,1.000000,0,0.00,63.6199,140,106,0.00,0.0000,0.00,0.00,918
400,1.000000,0,0.00,65.5297,170,114,0.00,0.0000,0.00,0.00,940
401,1.000000,0,0.00,63.5631,125,81,0.00,0.0000,9855.80,3942.32,915
402,1.000000,0,0.00,63.6468,155,106,0.00,0.0000,7395.06,2958.03,944
403,1.000000,0,0.00,63.9821,159,118,0.00,0.0000,11712.46,4684.98,910
404,1.000000,0,0.00,62.8728,133,89,0.00,0.0000,13666.58,5466.63,967
405,1.000000,0,0.00,63.6494,150,105,0.00,0.0000,15070.48,6028.19,985
